Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NCO02,11.15,0,0.073783159,11,66.0142,2,7,1,1,1,988.7130000000001
NCO30,19.5,0,0.01572192,9,185.6608,6,6,2,1,1,918.804
FDA33,6.48,0,0.033952603,13,148.2076,9,4,1,0,1,3399.5748
FDB12,11.15,1,0.10522002400000001,0,102.7648,1,1,0,2,1,1142.5128
FDT40,5.985,0,0.09571560800000001,5,125.8678,1,1,0,2,1,3560.6984
NCO05,7.27,0,0.046822808,8,99.3384,2,7,1,1,1,2759.0752
FDR32,6.78,1,0.0,6,227.5694,9,4,1,0,1,3653.9104
FDM04,9.195,1,0.04731256,5,50.7666,3,8,1,2,2,512.6659999999999
DRL01,19.5,1,0.077108099,14,232.8958,1,1,0,2,1,5608.6992
FDQ56,6.59,0,0.10602747400000001,6,83.9908,3,8,1,2,2,1426.1436
FDH08,7.51,0,0.01742908,6,229.601,8,2,2,0,1,6201.927
NCQ06,12.857645184135976,0,0.073229342,9,254.1014,4,0,2,0,0,255.0014
FDG16,12.857645184135976,0,0.157257637,5,215.0192,4,0,2,0,0,1078.596
FDZ40,12.857645184135976,0,0.039988162,5,55.7298,5,0,1,2,3,1024.6662
FDY51,12.5,0,0.081119484,10,220.0798,6,6,2,1,1,1322.2788
NCN41,17.0,0,0.052421981,8,123.773,3,8,1,2,2,1231.73
NCM17,12.857645184135976,0,0.070791391,8,46.4086,5,0,1,2,3,2007.3870000000002
FDP39,12.65,0,0.069817659,10,53.5324,2,7,1,1,1,830.9184
FDZ08,12.5,1,0.10997157800000001,6,82.7592,6,6,2,1,1,577.9144
FDU03,18.7,1,0.09195097199999999,10,184.2292,3,8,1,2,2,1277.0044
FDZ49,11.0,1,0.133145617,3,218.4798,8,2,2,0,1,2203.798
NCX30,12.857645184135976,0,0.046609280999999995,9,248.6776,4,0,2,0,0,495.3552
FDV08,7.35,0,0.028652919,6,40.5454,7,5,1,1,1,545.2902
FDB15,10.895,0,0.136696892,4,264.5568,1,1,0,2,1,5536.7928
FDY49,17.2,1,0.012002075,3,165.3184,1,1,0,2,1,990.7104
FDF24,15.5,1,0.025513973,0,83.7934,2,7,1,1,1,1474.0812
DRK47,7.905,0,0.06419430400000001,7,229.4694,7,5,1,1,1,2055.3246
DRD37,9.8,0,0.013920031999999999,14,45.006,2,7,1,1,1,792.302
FDH40,11.6,1,0.079251097,5,79.2276,3,8,1,2,2,649.8208
FDL12,12.857645184135976,1,0.121043709,0,59.422,5,0,1,2,3,1078.596
FDW11,12.857645184135976,0,0.048545853,1,60.1194,5,0,1,2,3,1114.5492
NCE06,5.825,0,0.091467933,9,159.7894,6,6,2,1,1,1294.3152
FDF32,16.35,0,0.0,6,196.3426,3,8,1,2,2,1384.1982
DRI47,14.7,0,0.020916223,7,141.8128,6,6,2,1,1,1869.5664
DRA12,11.6,0,0.0,14,141.9154,6,6,2,1,1,992.7078
FDX45,16.75,0,0.104768536,13,155.16299999999998,1,1,0,2,1,2972.797
FDR35,12.5,0,0.020680498999999998,1,197.2742,1,1,0,2,1,2587.9646
FDK03,12.6,1,0.123727659,4,253.0356,0,3,1,2,0,254.3356
NCJ18,12.35,0,0.16380550900000002,9,117.6124,1,1,0,2,1,3910.9092
FDN48,13.35,0,0.065082452,0,93.0804,7,5,1,1,1,2113.2492
FDZ59,12.857645184135976,1,0.18212836300000002,0,165.65,4,0,2,0,0,665.8
FDB57,12.857645184135976,1,0.01871404,6,223.4772,5,0,1,2,3,7116.0704
DRP35,12.857645184135976,0,0.159096908,7,129.3336,4,0,2,0,0,127.8336
FDZ59,6.63,1,0.103935018,0,166.85,1,1,0,2,1,5326.4
FDU58,6.61,1,0.029129907000000003,13,188.4898,3,8,1,2,2,4677.245
FDL09,19.6,1,0.128011859,13,166.8816,6,6,2,1,1,1845.5976
FDY38,13.6,1,0.11985054099999999,4,234.53,2,7,1,1,1,6524.84
FDI46,12.857645184135976,0,0.073985248,13,252.5724,5,0,1,2,3,3271.7412
FDL03,19.25,1,0.027233781000000002,10,197.511,2,7,1,1,1,982.055
DRC25,12.857645184135976,0,0.079440262,14,86.7882,4,0,2,0,0,85.8882
FDU60,20.0,1,0.060022526,0,168.7132,7,5,1,1,1,6426.3016
FDP25,12.857645184135976,0,0.02110482,3,217.0824,5,0,1,2,3,6769.8544
FDO57,20.75,0,0.18195852399999998,13,161.0578,0,3,1,2,0,481.3734
FDQ09,7.235,0,0.058222587,13,114.8834,9,4,1,0,1,3340.3186
NCY05,12.857645184135976,0,0.054723717000000005,8,36.6874,5,0,1,2,3,1058.622
FDA20,6.78,0,0.066724663,6,187.72400000000002,9,4,1,0,1,1491.392
FDF16,7.3,0,0.144167934,5,146.3076,0,3,1,2,0,886.8456
NCG07,12.3,0,0.052458358,9,188.753,1,1,0,2,1,3795.06
FDR46,16.85,0,0.139985583,13,145.276,3,8,1,2,2,2490.092
FDP22,14.65,1,0.09928629800000001,13,49.8666,9,4,1,0,1,563.9326
FDL45,15.6,0,0.037680711,13,123.7704,6,6,2,1,1,3129.26
NCF42,17.35,0,0.16806490899999998,9,176.2712,3,8,1,2,2,1230.3984
FDD04,16.0,0,0.090111173,4,141.3154,9,4,1,0,1,3261.7542
FDC45,17.0,0,0.136286138,6,170.9106,3,8,1,2,2,1197.7742
FDI40,11.5,1,0.125857678,5,100.5358,7,5,1,1,1,2111.2518
FDQ11,5.695,1,0.067700925,1,256.5988,8,2,2,0,1,2055.9904
DRM48,15.2,0,0.112896669,14,36.0848,8,2,2,0,1,1193.1136
FDS12,9.1,0,0.173973652,0,126.5362,1,1,0,2,1,1761.7068
FDR46,16.85,0,0.0,13,146.076,2,7,1,1,1,2636.5679999999998
NCO02,11.15,0,0.073516952,11,65.9142,7,5,1,1,1,790.9704
FDQ52,17.0,0,0.119285634,5,247.4434,1,1,0,2,1,2980.1208
FDY28,7.47,1,0.153011599,5,215.2218,2,7,1,1,1,3419.5488
FDE32,20.7,0,0.04875891,6,37.3506,8,2,2,0,1,834.9132
FDJ58,15.6,1,0.10527616199999999,13,173.2764,6,6,2,1,1,3779.0808
FDJ27,17.7,1,0.122123201,10,100.7674,7,5,1,1,1,814.9392
NCM18,13.0,0,0.082970667,9,60.0194,9,4,1,0,1,1114.5492
FDA02,14.0,1,0.029782937000000002,4,146.3786,7,5,1,1,1,866.8716
FDT26,18.85,1,0.067953506,4,119.044,8,2,2,0,1,2396.88
DRD60,15.7,0,0.03722507,14,182.4634,6,6,2,1,1,1999.3974
NCR18,15.85,0,0.020487625,9,44.0112,8,2,2,0,1,468.7232
FDO27,6.175,1,0.179077475,10,94.3752,8,2,2,0,1,1342.2528
FDP25,12.857645184135976,0,0.037131628,3,216.4824,4,0,2,0,0,218.3824
FDQ51,16.0,1,0.017547958,10,48.3718,6,6,2,1,1,614.5334
NCH07,13.15,0,0.093191195,9,158.1604,2,7,1,1,1,1426.1436
FDP44,16.5,1,0.079875237,6,102.7332,7,5,1,1,1,1537.9979999999998
NCP55,14.65,0,0.01125332,11,57.0614,2,7,1,1,1,939.4438
FDO09,13.5,1,0.125170423,13,261.491,1,1,0,2,1,3418.883
FDP38,10.1,0,0.032152004,3,50.6008,9,4,1,0,1,404.8064
FDI48,11.85,1,0.056033565,0,51.4666,2,7,1,1,1,974.0654
FDS58,9.285,1,0.021049215,13,161.0578,7,5,1,1,1,2406.867
FDJ55,12.8,1,0.023526504,10,223.5404,6,6,2,1,1,5626.01
NCF06,6.235,0,0.020229757,9,260.8962,9,4,1,0,1,5956.9126
FDF41,12.15,0,0.131445848,5,246.84599999999998,7,5,1,1,1,6404.996
NCL05,12.857645184135976,0,0.083862625,8,44.077,4,0,2,0,0,216.385
FDT24,12.35,1,0.18614827,0,78.2328,9,4,1,0,1,1158.492
FDK08,9.195,1,0.20471303600000001,6,101.0016,0,3,1,2,0,202.4032
FDU55,16.2,0,0.036057562,6,260.3278,3,8,1,2,2,2342.9502
NCY18,7.285,0,0.031327838999999996,9,174.6054,2,7,1,1,1,2976.7918
FDS11,7.05,1,0.055558509000000006,1,224.7088,8,2,2,0,1,3131.9232
FDC28,12.857645184135976,0,0.0,5,109.9254,4,0,2,0,0,108.5254
FDR59,14.5,1,0.06386355099999999,1,262.3594,8,2,2,0,1,4448.2098
DRE15,13.35,0,0.0,4,75.7012,2,7,1,1,1,1442.1228
FDP19,11.5,0,0.0,6,128.4652,9,4,1,0,1,2841.6344
DRN47,12.1,0,0.016852909,7,180.666,9,4,1,0,1,2876.256
FDJ34,11.8,1,0.094037241,13,124.5704,3,8,1,2,2,1001.3632
FDX21,7.05,0,0.085312137,13,107.4912,3,8,1,2,2,982.7208
FDI57,12.857645184135976,0,0.053764023,12,195.7768,5,0,1,2,3,3547.3824
NCI42,18.75,0,0.010365546,9,207.0954,8,2,2,0,1,3125.9309999999996
FDL03,19.25,1,0.027135522000000002,10,196.31099999999998,7,5,1,1,1,3142.5759999999996
FDX37,16.2,0,0.0,3,100.57,1,1,0,2,1,1398.18
FDW57,8.31,1,0.11614859599999999,13,176.0028,3,8,1,2,2,4427.57
FDX14,13.1,0,0.075363922,4,73.8354,2,7,1,1,1,1956.1204
FDD09,13.5,0,0.021496402999999997,6,180.5976,8,2,2,0,1,3078.6592
FDM09,11.15,1,0.085931544,13,169.679,8,2,2,0,1,1018.674
NCW54,7.5,0,0.09680600800000001,9,56.2588,3,8,1,2,2,687.1056
DRL11,12.857645184135976,0,0.04778563,7,156.5946,5,0,1,2,3,3787.0704
FDJ58,15.6,1,0.105725004,13,169.9764,3,8,1,2,2,2748.4224
FDX21,12.857645184135976,0,0.148764535,13,111.1912,4,0,2,0,0,109.1912
FDA20,6.78,0,0.066997921,6,186.524,2,7,1,1,1,2609.936
FDL34,16.0,0,0.040938155,13,141.1496,6,6,2,1,1,4516.7872
FDL38,12.857645184135976,1,0.014661762,3,89.1172,5,0,1,2,3,2319.6472
DRL11,10.5,0,0.048213766,7,159.6946,3,8,1,2,2,3629.2758
FDO40,17.1,0,0.032761024,5,148.8392,3,8,1,2,2,2087.9488
DRZ24,7.535,0,0.0,14,121.64399999999999,7,5,1,1,1,1557.9720000000002
FDM52,15.1,0,0.025988507999999997,5,146.6076,6,6,2,1,1,2364.9216
FDM52,15.1,0,0.026140452,5,149.0076,2,7,1,1,1,4138.6128
FDV49,10.0,0,0.025932407999999997,3,264.7226,3,8,1,2,2,3171.8712
FDF47,20.85,0,0.09817040199999999,15,224.0746,2,7,1,1,1,2243.746
FDF56,16.7,1,0.119439636,6,182.1976,6,6,2,1,1,724.3904
FDW12,8.315,1,0.059540542,0,143.6444,0,3,1,2,0,145.1444
FDY09,12.857645184135976,0,0.044122209,13,173.8054,4,0,2,0,0,175.1054
FDY55,16.75,0,0.08130482900000001,6,258.4988,6,6,2,1,1,4111.9808
FDU36,12.857645184135976,0,0.081014461,0,98.8384,4,0,2,0,0,492.69199999999995
NCR06,12.5,0,0.006775666999999999,9,42.9112,9,4,1,0,1,1022.6688
FDW24,6.8,0,0.03749705,0,49.9034,8,2,2,0,1,194.4136
FDF16,7.3,0,0.086060695,5,149.8076,1,1,0,2,1,2808.3444
NCR18,15.85,0,0.020519478,9,42.5112,9,4,1,0,1,852.2239999999999
DRD01,12.1,1,0.061163967,14,56.5614,6,6,2,1,1,828.921
FDS15,9.195,1,0.07821891,10,107.6596,7,5,1,1,1,323.5788
FDT19,7.59,1,0.14492016,6,174.708,1,1,0,2,1,2942.836
FDE59,12.15,0,0.062235982999999995,15,34.5532,1,1,0,2,1,359.532
FDE04,19.75,1,0.030166923999999998,5,179.766,0,3,1,2,0,719.064
NCV17,18.85,0,0.016104504,8,130.2626,6,6,2,1,1,2360.9268
FDC17,12.15,0,0.01544786,5,211.2928,1,1,0,2,1,2735.1064
FDI45,13.1,0,0.037574137,6,174.2054,6,6,2,1,1,3677.2134
FDZ33,12.857645184135976,0,0.106876976,13,146.7076,5,0,1,2,3,3842.9976
FDJ56,12.857645184135976,0,0.32111501,6,100.77,4,0,2,0,0,199.74
FDN25,7.895,1,0.061124625999999994,2,58.5588,1,1,0,2,1,171.7764
FDC10,12.857645184135976,1,0.127599399,13,118.9098,4,0,2,0,0,120.5098
FDQ22,16.75,0,0.029785889,13,38.9822,9,4,1,0,1,628.5152
NCR54,16.35,0,0.0,9,198.21099999999998,6,6,2,1,1,2946.165
DRK11,8.21,0,0.010762387,7,149.5392,6,6,2,1,1,1789.6704
DRI37,15.85,0,0.108206497,14,58.3904,2,7,1,1,1,468.7232
FDX37,16.2,0,0.063127333,3,100.47,9,4,1,0,1,1597.92
FDF05,17.5,0,0.02687089,5,264.491,8,2,2,0,1,3681.8740000000003
FDW36,12.857645184135976,0,0.099681705,0,107.4622,4,0,2,0,0,317.5866
FDI04,13.65,1,0.072898645,5,198.1426,6,6,2,1,1,1977.4260000000002
FDB04,11.35,1,0.06335453099999999,4,88.9856,7,5,1,1,1,1230.3984
FDU38,10.8,0,0.082534287,4,191.1504,6,6,2,1,1,4410.2592
FDY28,7.47,1,0.152024355,5,211.8218,1,1,0,2,1,1496.0526
FDP20,19.85,0,0.045669235999999995,6,126.402,8,2,2,0,1,1012.0160000000001
FDC29,8.39,1,0.024342577999999997,5,113.6176,2,7,1,1,1,2862.94
FDR45,10.8,0,0.028988287999999997,13,239.2222,9,4,1,0,1,6692.6216
NCC42,15.0,0,0.044908404000000006,8,140.2838,8,2,2,0,1,1404.838
NCF42,17.35,0,0.168329848,9,176.7712,2,7,1,1,1,2812.3392
FDZ45,14.1,0,0.111936685,13,198.8084,0,3,1,2,0,992.0419999999999
FDB23,19.2,1,0.005620213000000001,15,226.6062,2,7,1,1,1,5191.2426
FDC41,15.6,0,0.117095014,5,78.067,9,4,1,0,1,1148.505
FDA10,12.857645184135976,0,0.248301532,13,124.1072,4,0,2,0,0,245.0144
NCM26,20.5,0,0.023274107000000002,11,154.134,2,7,1,1,1,2909.546
FDZ58,12.857645184135976,0,0.091354948,13,122.3072,4,0,2,0,0,122.5072
FDW35,10.6,0,0.011087128,1,41.4454,6,6,2,1,1,1468.089
FDX32,15.1,1,0.099839365,6,143.3786,6,6,2,1,1,1733.7432
FDK40,7.035,0,0.021938403999999998,5,264.691,3,8,1,2,2,5785.802
FDD04,16.0,0,0.090480206,4,142.4154,2,7,1,1,1,1985.4156
FDP28,13.65,1,0.080640478,5,262.6936,8,2,2,0,1,4175.8976
NCL42,18.85,0,0.040338009,9,246.7144,1,1,0,2,1,6615.3888
DRB13,6.115,1,0.007043008000000001,14,190.35299999999998,6,6,2,1,1,569.259
FDC33,8.96,1,0.069219165,6,196.5768,3,8,1,2,2,2759.0752
FDO58,19.6,0,0.039569689,13,165.9526,6,6,2,1,1,2631.2416
FDE34,9.195,0,0.18058808199999998,13,182.2634,0,3,1,2,0,363.5268
NCE19,8.97,0,0.09301462,9,52.7956,8,2,2,0,1,1037.3164
NCJ18,12.35,0,0.274405193,9,117.1124,0,3,1,2,0,355.5372
FDF52,9.3,0,0.06688712299999999,5,183.9292,9,4,1,0,1,3283.7256
FDY04,17.7,1,0.042468412999999997,5,162.421,6,6,2,1,1,1468.089
DRF49,7.27,0,0.071188446,14,111.9518,9,4,1,0,1,1138.518
FDX27,20.7,1,0.191008614,4,92.8436,0,3,1,2,0,189.0872
FDV28,16.1,1,0.15959547300000002,5,32.8558,1,1,0,2,1,339.55800000000005
FDE33,12.857645184135976,1,0.08690553599999999,6,78.8644,4,0,2,0,0,314.2576
FDQ37,20.75,0,0.08918638699999999,2,193.3478,1,1,0,2,1,6006.1818
NCG30,20.2,0,0.11232121800000001,9,123.6046,8,2,2,0,1,2988.1104
NCH29,5.51,0,0.034668802,8,98.5726,2,7,1,1,1,1761.7068
FDV20,20.2,1,0.0,6,129.0678,2,7,1,1,1,3560.6984
FDG57,14.7,0,0.072592873,6,48.5034,3,8,1,2,2,874.8612
FDU60,20.0,1,0.059889718,0,168.5132,6,6,2,1,1,2874.9244
NCH30,17.1,0,0.11240211800000001,9,112.986,0,3,1,2,0,113.186
NCM29,11.5,0,0.029529474,8,132.6626,0,3,1,2,0,262.3252
FDB12,11.15,1,0.10573663800000001,0,104.4648,3,8,1,2,2,2181.1608
FDD53,16.2,0,0.044291251,5,43.3454,9,4,1,0,1,503.3448
FDI44,16.1,0,0.100388706,6,76.0328,9,4,1,0,1,1853.5872
FDW56,12.857645184135976,0,0.070556945,6,191.2162,5,0,1,2,3,7504.2318
FDA01,15.0,1,0.054599767,3,59.4904,3,8,1,2,2,644.4944
FDG47,12.8,0,0.069560905,15,263.0252,1,1,0,2,1,2885.5772
FDT40,5.985,0,0.0,5,125.2678,6,6,2,1,1,1017.3424
FDU20,19.35,1,0.021453492999999997,6,120.3098,6,6,2,1,1,2530.7058
NCP41,16.6,0,0.016276741,8,109.8596,3,8,1,2,2,1617.894
FDW36,12.857645184135976,0,0.056656942,0,106.2622,5,0,1,2,3,2328.9684
FDN31,11.5,0,0.072994847,6,189.253,9,4,1,0,1,1328.271
NCU54,8.88,0,0.165073642,9,207.727,0,3,1,2,0,209.727
FDS01,11.6,0,0.017744998999999997,3,177.9686,8,2,2,0,1,1244.3802
FDA23,9.8,0,0.047453947,0,101.7016,2,7,1,1,1,1518.024
FDY08,9.395,1,0.17142216600000001,6,139.1838,7,5,1,1,1,1685.8056
FDJ28,12.3,0,0.021860985,5,193.3162,8,2,2,0,1,3078.6592
DRF36,16.1,0,0.023577297999999997,14,192.6846,8,2,2,0,1,2866.2690000000002
FDH44,19.1,1,0.043304681,6,147.5418,0,3,1,2,0,294.2836
NCY54,8.43,0,0.177971115,9,174.0422,9,4,1,0,1,2069.3064
FDR59,14.5,1,0.106894492,1,260.4594,0,3,1,2,0,1046.6376
DRA59,8.27,1,0.127927931,14,184.8924,8,2,2,0,1,4442.2176
FDS55,7.02,0,0.081623275,6,148.0734,2,7,1,1,1,1930.1542
FDZ28,20.0,1,0.051596927,5,128.0678,7,5,1,1,1,1780.3492
DRG49,7.81,0,0.067592098,14,246.0486,7,5,1,1,1,7086.1094
FDH21,12.857645184135976,0,0.054670967,12,158.6604,4,0,2,0,0,316.9208
NCN19,13.1,0,0.012089478999999998,11,189.85299999999998,1,1,0,2,1,3415.554
FDP25,15.2,0,0.021250527999999998,3,216.5824,7,5,1,1,1,5241.1776
DRH59,10.8,0,0.05843345,7,74.738,8,2,2,0,1,1025.3319999999999
FDH09,12.6,0,0.05606697,12,50.7982,6,6,2,1,1,473.3838
NCK54,12.15,0,0.029569276000000002,9,115.015,9,4,1,0,1,2912.875
FDT21,7.42,0,0.0204332,13,248.9092,7,5,1,1,1,5976.2208
FDR12,12.857645184135976,1,0.055213280999999996,0,172.4764,4,0,2,0,0,687.1056
FDS25,6.885,1,0.14080050000000002,3,111.4228,2,7,1,1,1,2984.1156
NCL05,12.857645184135976,0,0.047665717,8,42.177,5,0,1,2,3,1255.0330000000001
NCI30,20.25,0,0.059268885,9,246.446,2,7,1,1,1,3695.19
FDJ26,15.3,1,0.084937098,3,214.0218,7,5,1,1,1,1068.609
FDA56,9.21,0,0.008778413,6,122.4414,9,4,1,0,1,1583.9382
FDM33,15.6,0,0.0,13,220.4798,3,8,1,2,2,661.1394
FDP04,15.35,0,0.013834247,5,62.7168,9,4,1,0,1,958.752
FDR55,12.15,1,0.132351411,6,190.3872,7,5,1,1,1,2836.308
NCZ54,12.857645184135976,0,0.082955719,9,164.0552,5,0,1,2,3,5523.4768
NCA53,11.395,0,0.009893817,8,50.3034,9,4,1,0,1,972.068
FDL20,17.1,0,0.0,6,111.9886,8,2,2,0,1,3002.0922
FDT26,18.85,1,0.067940657,4,119.044,6,6,2,1,1,1198.44
NCZ06,19.6,0,0.094161662,9,251.9698,8,2,2,0,1,4566.0564
FDA04,11.3,1,0.067107448,5,258.1962,2,7,1,1,1,4402.9354
FDD29,12.857645184135976,0,0.018321361,5,255.3698,5,0,1,2,3,4819.7262
FDS56,5.785,1,0.038756864,6,260.7252,8,2,2,0,1,6033.4796
FDT07,5.82,1,0.07725473599999999,6,257.633,1,1,0,2,1,1537.9979999999998
FDT58,9.0,0,0.08630486,13,168.0816,3,8,1,2,2,2181.1608
FDJ10,12.857645184135976,1,0.12887653699999999,13,139.1838,5,0,1,2,3,4916.933
FDN25,7.895,1,0.061163967,2,59.2588,6,6,2,1,1,801.6232
DRC27,13.8,0,0.058220302,4,247.4802,7,5,1,1,1,1474.0812
FDA38,5.44,0,0.025519534,4,238.7538,9,4,1,0,1,3605.3070000000002
FDM56,16.7,0,0.070133177,6,109.8912,1,1,0,2,1,873.5296
NCI43,19.85,0,0.025947095,9,46.9376,1,1,0,2,1,575.2512
FDP36,10.395,1,0.091688111,0,49.0008,2,7,1,1,1,860.2136
DRK49,12.857645184135976,0,0.0,14,40.5138,4,0,2,0,0,40.6138
FDW32,12.857645184135976,1,0.165101585,6,87.7882,4,0,2,0,0,515.3292
NCW18,15.1,0,0.059417055,9,237.9248,9,4,1,0,1,2133.2232
FDQ44,20.5,0,0.036287517000000005,6,121.2756,3,8,1,2,2,2181.1608
FDL45,15.6,0,0.037764268999999996,13,124.9704,7,5,1,1,1,2253.0672
DRB48,16.75,1,0.024848787999999997,14,39.9822,6,6,2,1,1,746.3618
FDQ34,10.85,0,0.162903525,13,104.9622,3,8,1,2,2,1482.0708
FDH17,16.2,1,0.016747538,5,98.6726,2,7,1,1,1,1272.3438
FDN08,7.72,1,0.147904328,6,116.6466,0,3,1,2,0,117.8466
FDK57,12.857645184135976,0,0.079904068,13,120.044,5,0,1,2,3,4434.228
FDK10,5.785,1,0.040325274,13,180.46599999999998,1,1,0,2,1,719.064
FDL39,12.857645184135976,1,0.06302467,4,181.6318,5,0,1,2,3,1263.0226
FDP25,15.2,0,0.021203509,3,216.3824,6,6,2,1,1,6114.7072
FDC05,13.1,1,0.098765906,5,196.3768,6,6,2,1,1,2167.8448
FDA39,6.32,0,0.012707362,10,41.0822,1,1,0,2,1,942.7728
FDZ10,17.85,0,0.04442649,13,124.902,1,1,0,2,1,1897.53
FDK08,12.857645184135976,1,0.12171245900000001,6,101.2016,5,0,1,2,3,2631.2416
DRD24,13.85,0,0.030769458,14,141.7154,1,1,0,2,1,2978.1234
DRG48,5.78,0,0.014614357,14,147.3102,3,8,1,2,2,2332.9632
FDH52,12.857645184135976,1,0.076868664,5,62.1194,4,0,2,0,0,123.8388
FDS25,6.885,1,0.140292495,3,108.5228,7,5,1,1,1,1989.4104
NCH43,8.42,0,0.070555571,9,216.0192,6,6,2,1,1,2372.9112
DRK01,7.63,0,0.061409711,14,94.6436,2,7,1,1,1,1607.2412
FDD59,10.5,1,0.066555152,15,80.896,2,7,1,1,1,958.752
FDB27,7.575,0,0.092711708,4,197.7768,0,3,1,2,0,197.0768
FDO22,13.5,1,0.017844608999999997,13,81.396,1,1,0,2,1,1198.44
FDD35,12.15,0,0.025916882999999998,15,120.244,7,5,1,1,1,2277.036
FDR01,5.405,1,0.053611144000000006,3,197.7742,6,6,2,1,1,796.2968
NCB31,12.857645184135976,0,0.20778348300000002,9,262.291,4,0,2,0,0,525.982
FDC35,7.435,0,0.122837694,15,208.7638,8,2,2,0,1,3105.9570000000003
FDS23,4.635,0,0.141174838,1,127.0994,7,5,1,1,1,2826.9868
FDC33,8.96,1,0.069078149,6,197.7768,7,5,1,1,1,3153.2288
NCF18,18.35,0,0.08934507400000001,9,191.9504,3,8,1,2,2,5369.0112
FDM36,11.65,1,0.058822142,0,173.5422,9,4,1,0,1,3448.844
FDJ53,10.5,0,0.07136869900000001,5,121.3098,9,4,1,0,1,1446.1176
NCL17,7.39,0,0.068055818,8,140.7812,3,8,1,2,2,1567.2932
FDW27,12.857645184135976,1,0.150122794,10,154.5314,5,0,1,2,3,1396.1826
FDA32,14.0,0,0.030094192000000002,6,215.7192,8,2,2,0,1,1078.596
FDA03,18.5,1,0.076097035,4,145.8102,0,3,1,2,0,291.6204
FDW09,13.65,1,0.025973384,13,79.6302,7,5,1,1,1,554.6114
FDN09,14.15,0,0.0,13,244.1828,7,5,1,1,1,731.0484
FDM08,10.1,1,0.053887301,6,225.6088,2,7,1,1,1,4250.4672
FDX01,10.1,0,0.024262772000000002,3,117.615,3,8,1,2,2,1514.695
DRO35,13.85,0,0.034624103999999996,7,115.0492,9,4,1,0,1,4054.722
FDS31,13.1,1,0.044281996,6,178.5318,7,5,1,1,1,3067.3406
NCM53,18.75,0,0.052121825,8,104.82799999999999,9,4,1,0,1,2343.616
FDI16,14.0,1,0.135662712,5,52.06399999999999,1,1,0,2,1,852.2239999999999
DRF36,16.1,0,0.023613955,14,192.8846,9,4,1,0,1,5350.3688
FDW49,12.857645184135976,0,0.082152451,3,179.9002,5,0,1,2,3,4119.3046
FDB58,12.857645184135976,1,0.02363057,13,141.7154,4,0,2,0,0,425.4462
NCJ18,12.35,0,0.164274416,9,119.8124,7,5,1,1,1,2133.2232
FDL51,20.7,1,0.047587685,4,215.0876,7,5,1,1,1,5145.3024
FDS03,7.825,0,0.07995298299999999,10,62.7826,3,8,1,2,2,1162.4868
NCO54,12.857645184135976,0,0.024992442,9,53.6614,4,0,2,0,0,165.7842
FDA48,12.1,0,0.11510702800000001,0,222.0114,7,5,1,1,1,3547.3824
NCK06,12.857645184135976,0,0.008604657,9,123.1756,5,0,1,2,3,1211.756
NCZ54,14.65,0,0.08352844599999999,9,162.4552,7,5,1,1,1,2274.3728
FDW39,12.857645184135976,1,0.036731658,10,177.237,5,0,1,2,3,4763.799
FDI09,20.75,1,0.129337594,12,238.188,8,2,2,0,1,5033.448
NCO02,11.15,0,0.0,11,65.0142,9,4,1,0,1,1120.5414
DRF13,12.1,0,0.029827665,14,144.3444,9,4,1,0,1,2612.5992
FDK25,11.6,1,0.157718931,2,168.3474,2,7,1,1,1,4548.0798
FDZ38,17.6,0,0.008046275,4,173.7422,2,7,1,1,1,5863.0348
NCQ42,12.857645184135976,0,0.06875355799999999,9,127.9678,4,0,2,0,0,254.3356
FDM14,12.857645184135976,0,0.013199737,3,108.9254,5,0,1,2,3,2713.135
FDC20,10.65,0,0.023971463,6,54.0272,8,2,2,0,1,447.4176
FDW32,18.35,1,0.09468096,6,86.2882,3,8,1,2,2,1631.8758
FDQ19,7.35,1,0.014394261,6,241.3512,7,5,1,1,1,5331.7264
FDE08,18.2,0,0.049396364000000005,6,146.4734,9,4,1,0,1,3563.3616
FDC29,8.39,1,0.024243294,5,116.0176,9,4,1,0,1,1603.2464
FDV50,14.3,0,0.12246920900000001,4,121.973,1,1,0,2,1,2709.8059999999996
FDF11,10.195,1,0.017730951000000002,15,239.8538,2,7,1,1,1,4086.0146
FDN09,14.15,0,0.035016754,13,245.3828,3,8,1,2,2,1705.7796
DRG37,16.2,0,0.019417732,14,153.7972,7,5,1,1,1,1402.1748
NCV06,12.857645184135976,0,0.066358426,9,195.2478,5,0,1,2,3,7168.6686
DRJ13,12.65,0,0.105265475,14,159.9578,0,3,1,2,0,962.7468
DRF25,12.857645184135976,0,0.038736754,14,37.319,5,0,1,2,3,1281.665
FDE53,10.895,0,0.04499187599999999,5,107.228,0,3,1,2,0,426.11199999999997
FDS08,5.735,0,0.05696122,6,176.33700000000002,8,2,2,0,1,1764.37
FDO23,17.85,0,0.147255604,1,93.7436,2,7,1,1,1,1701.7848
FDT07,5.82,1,0.077319079,6,255.433,8,2,2,0,1,4357.661
NCX29,10.0,0,0.089135671,8,146.9102,6,6,2,1,1,3207.8244
FDG22,17.6,1,0.041373331,13,38.119,6,6,2,1,1,732.38
DRJ47,12.857645184135976,0,0.04403602,7,173.308,5,0,1,2,3,6751.2119999999995
